round,carat,cut,color,clarity,depth,table,length-width,date,price
1,2.00,3,1,3,58.6,59.0,1,22,24105
1,2.00,3,1,3,62.1,59.0,1.01,18,22779
1,2.00,3,1,3,62.1,59.0,1,22,22570
1,2.00,3,1,4,61.7,55.0,1.00,18,27655
1,2.00,3,1,4,61.7,55.0,1,23,27400
1,2.00,3,1,5,60.9,59.0,1,22,25351
1,2.00,3,2,0,62.7,57.0,1,28,16740
1,2.00,3,2,1,60.6,59.0,1.00,18,23551
1,2.00,3,2,1,60.6,59.0,1,22,23335
1,2.00,3,2,1,61.3,60.0,1.00,19,25735
1,2.00,3,2,1,61.3,60.0,1,22,25498
1,2.00,3,2,1,61.8,55.0,1.00,19,24218
1,2.00,3,2,1,61.8,55.0,1,22,23995
1,2.00,3,2,1,62.0,57.0,1.01,18,22136
1,2.00,3,2,1,62.0,57.0,1,22,21933
1,2.00,3,2,1,62.5,58.0,1.01,18,23080
1,2.00,3,2,1,62.5,58.0,1,22,23080
1,2.00,3,2,2,61.6,60.0,1.00,25,28709
1,2.00,3,2,2,61.6,60.0,1,28,28444
1,2.00,3,2,3,60.5,59.0,1,29,29863
1,2.00,3,2,3,60.9,59.0,1.00,24,27140
1,2.00,3,2,3,61.5,60.0,1.00,18,27333
1,2.00,3,2,3,61.5,60.0,1,22,27083
1,2.00,3,2,3,62.4,58.0,1.02,24,26733
1,2.00,3,3,0,60.4,61.0,1.01,20,20103
1,2.00,3,3,0,60.4,61.0,1,22,19919
1,2.00,3,3,0,61.1,61.0,1,23,19123
1,2.00,3,3,1,61.8,56.0,1,22,25237
1,2.00,3,3,1,62.5,57.0,1.00,20,29030
1,2.00,3,3,1,62.5,57.0,1,22,28762
1,2.00,3,3,2,61.9,58.0,1.01,19,28920
1,2.00,3,3,2,61.9,58.0,1,22,28920
1,2.00,3,4,0,62.2,58.0,1.00,19,23142
1,2.00,3,4,0,62.2,58.0,1,22,22930
1,2.00,3,4,1,61.7,57.0,1.00,18,27634
1,2.00,3,4,1,61.7,57.0,1,22,27379
1,2.00,3,4,1,62.7,56.0,1,28,23970
1,2.00,3,4,1,62.7,58.0,1,23,24139
1,2.00,3,4,2,62.0,56.0,1,22,27914
1,2.00,3,5,0,61.8,56.0,1.01,19,23631
1,2.00,3,5,0,61.8,56.0,1,22,23414
1,2.00,3,5,1,59.9,61.0,1,29,27098
1,2.00,3,6,0,61.9,56.0,1.01,19,23377
1,2.00,3,6,0,61.9,56.0,1,22,23163
1,2.00,3,0,4,60.9,61.0,1.00,18,21565
1,2.01,0,3,0,63.8,59.0,1,22,17306
1,2.01,1,0,1,64.5,63.0,1,22,14407
1,2.01,1,0,2,58.3,67.0,1,22,16095
1,2.01,1,0,2,61.2,57.0,1,28,17208
1,2.01,1,0,2,63.1,58.0,1,23,16176
1,2.01,1,0,2,63.6,58.0,1,22,15769
1,2.01,1,0,2,63.9,60.0,1,22,15060
1,2.01,1,0,2,64.0,59.0,1,22,15260
1,2.01,1,0,3,60.1,64.0,1,22,15598
1,2.01,1,1,0,56.7,64.0,1,22,14546
1,2.01,1,1,0,59.9,60.0,1,22,14244
1,2.01,1,1,0,61.8,63.0,1,22,16241
1,2.01,1,1,0,64.0,50.0,1,22,15181
1,2.01,1,1,1,58.4,61.0,1,28,15823
1,2.01,1,1,1,63.2,64.0,1,23,16048
1,2.01,1,1,1,63.5,56.0,1,22,18292
1,2.01,1,1,1,64.7,60.0,1,22,17360
1,2.01,1,1,1,64.8,58.0,1,23,17171
1,2.01,1,1,1,64.9,59.0,1,22,17844
1,2.01,1,1,3,63.0,59.0,1.01,20,23664
1,2.01,1,1,3,63.0,59.0,1,22,23447
1,2.01,1,1,3,65.4,56.0,1,28,27639
1,2.01,1,1,4,62.9,61.0,1.01,19,25679
1,2.01,1,1,4,62.9,61.0,1,22,25443
1,2.01,1,2,0,58.9,59.0,1,22,18942
1,2.01,1,2,0,61.4,65.0,1,23,18338
1,2.01,1,2,0,63.5,59.0,1,22,18930
1,2.01,1,2,1,62.4,55.0,1,22,21563
1,2.01,1,2,1,62.8,58.0,1.01,19,20533
1,2.01,1,2,1,63.3,58.0,1.01,20,20726
1,2.01,1,2,1,63.3,58.0,1,22,20536
1,2.01,1,2,1,64.7,57.0,1,29,17693
1,2.01,1,2,1,64.9,59.0,1,22,17011
1,2.01,1,2,2,61.3,62.0,1,22,20534
1,2.01,1,2,2,63.3,55.0,1.01,19,22025
1,2.01,1,2,2,63.3,55.0,1,22,21823
1,2.01,1,2,2,63.4,63.0,1,23,19091
1,2.01,1,2,2,63.5,62.0,1.01,18,21886
1,2.01,1,2,2,63.5,62.0,1,22,21685
1,2.01,1,2,2,64.6,61.0,1.01,18,20724
1,2.01,1,2,3,59.4,64.0,1.01,19,21735
1,2.01,1,2,3,62.6,60.0,1.00,19,27018
1,2.01,1,2,3,62.6,60.0,1,22,26769
1,2.01,1,2,3,64.7,58.0,1.01,18,25167
1,2.01,1,2,3,64.7,58.0,1,22,24935
1,2.01,1,2,4,62.2,59.0,1.01,19,27284
1,2.01,1,2,4,62.2,59.0,1,22,27032
1,2.01,1,2,4,63.2,61.0,1.01,18,29002
1,2.01,1,2,4,63.2,61.0,1,22,28734
1,2.01,1,2,4,64.3,58.0,1.01,19,27686
1,2.01,1,2,4,64.3,58.0,1,22,27430
1,2.01,1,2,4,65.0,59.0,1.02,23,26704
1,2.01,1,2,5,65.8,56.0,1.01,23,28875
1,2.01,1,2,5,65.8,56.0,1,28,28608
1,2.01,1,3,1,60.3,60.0,1.01,19,27769
1,2.01,1,3,1,60.3,60.0,1,22,27513
1,2.01,1,3,1,62.8,63.0,1,23,19230
1,2.01,1,3,1,63.4,59.0,1,23,19786
1,2.01,1,3,1,64.8,57.0,1,23,18813
1,2.01,1,3,2,57.1,62.0,1.00,18,25506
1,2.01,1,3,2,57.1,62.0,1,23,25272
1,2.01,1,3,2,60.1,62.0,1,28,29655
1,2.01,1,3,2,62.9,64.0,1.00,18,24632
1,2.01,1,3,2,62.9,64.0,1,22,24405
1,2.01,1,3,2,63.6,55.0,1.01,20,24632
1,2.01,1,3,2,64.1,56.0,1.02,19,25836
1,2.01,1,3,2,64.1,56.0,1,22,25932
1,2.01,1,3,2,64.7,58.0,1,29,25781
1,2.01,1,3,3,62.4,60.0,1.01,19,29560
1,2.01,1,3,3,62.4,60.0,1,22,29287
1,2.01,1,3,3,64.6,57.0,1.01,18,24589
1,2.01,1,3,3,64.6,57.0,1,23,25507
1,2.01,1,3,3,65.0,56.0,1.02,23,25936
1,2.01,1,3,3,65.0,56.0,1,28,25697
1,2.01,1,4,0,63.8,60.0,1,28,16111
1,2.01,1,4,1,59.2,62.0,1.01,20,21055
1,2.01,1,4,1,59.2,62.0,1,22,20862
1,2.01,1,4,1,61.2,59.0,1.01,19,25231
1,2.01,1,4,1,61.2,59.0,1,22,24999
1,2.01,1,4,2,59.1,62.0,1.01,19,29787
1,2.01,1,4,2,59.1,62.0,1,28,29512
1,2.01,1,4,2,60.7,65.0,1.00,24,26245
1,2.01,1,5,0,65.4,56.0,1,28,15216
1,2.01,1,5,2,59.7,64.0,1.01,19,27215
1,2.01,1,5,2,59.7,64.0,1,23,27376
1,2.01,1,6,1,61.2,60.0,1.01,20,27473
1,2.01,1,6,1,61.2,60.0,1,22,27219
1,2.01,2,0,0,61.0,61.0,1,28,14851
1,2.01,2,0,1,62.1,59.0,1,29,15434
1,2.01,2,0,1,62.1,59.0,1,29,15753
1,2.01,2,0,1,62.7,57.0,1,22,15623
1,2.01,2,0,1,62.7,59.0,1,22,15555
1,2.01,2,0,1,63.2,59.0,1,22,15082
1,2.01,2,0,1,63.5,58.0,1,22,14599
1,2.01,2,0,2,62.2,55.0,1,22,16721
1,2.01,2,0,2,63.2,59.0,1,22,14953
1,2.01,2,0,2,63.4,59.0,1,22,14953
1,2.01,2,0,3,60.2,59.0,1,22,18372
1,2.01,2,0,3,60.9,61.0,1,22,17844
1,2.01,2,0,3,61.1,61.0,1,22,19679
1,2.01,2,0,3,61.5,57.0,1,23,19786
1,2.01,2,0,3,62.0,59.0,1,22,17844
1,2.01,2,0,3,62.3,59.0,1,29,21439
1,2.01,2,0,3,62.8,57.0,1,22,17705
1,2.01,2,0,3,62.8,60.0,1,23,18739
1,2.01,2,0,4,59.8,60.0,1,28,22003
1,2.01,2,0,4,62.2,60.0,1,22,20491
1,2.01,2,0,4,62.9,57.0,1,22,20491
1,2.01,2,0,5,63.3,60.0,1,28,20085
1,2.01,2,0,6,62.0,60.0,1,23,22239
1,2.01,2,0,6,64.2,55.0,1,22,20491
1,2.01,2,1,0,59.7,61.0,1,22,17676
1,2.01,2,1,0,60.9,59.0,1,22,18820
1,2.01,2,1,0,61.8,59.0,1,23,17566
1,2.01,2,1,0,62.0,61.0,1,23,16241
1,2.01,2,1,0,62.3,59.0,1,22,15574
1,2.01,2,1,0,62.8,58.0,1,22,15443
1,2.01,2,1,0,63.2,55.0,1,23,15443
1,2.01,2,1,1,59.4,62.0,1,23,19187
1,2.01,2,1,1,61.3,60.0,1,22,18292
1,2.01,2,1,1,62.0,61.0,1,23,19636
1,2.01,2,1,1,62.4,57.0,1,22,18712
1,2.01,2,1,1,63.5,61.0,1,22,17844
1,2.01,2,1,1,63.6,54.0,1,29,17171
1,2.01,2,1,1,64.0,57.0,1,28,16283
1,2.01,2,1,2,60.1,59.0,1.00,24,20690
1,2.01,2,1,2,60.1,59.0,1,29,20586
1,2.01,2,1,2,60.4,61.0,1,22,19606
1,2.01,2,1,2,60.8,55.0,1,22,20236
1,2.01,2,1,2,60.9,60.0,1.00,19,22069
1,2.01,2,1,2,61.0,59.0,1.00,24,20681
1,2.01,2,1,2,61.0,59.0,1,28,20491
1,2.01,2,1,2,61.4,58.0,1.01,18,20185
1,2.01,2,1,2,61.4,58.0,1,23,20000
1,2.01,2,1,2,61.5,60.0,1.01,18,20681
1,2.01,2,1,2,61.5,60.0,1,22,20491
1,2.01,2,1,2,61.6,56.0,1.00,20,20591
1,2.01,2,1,2,61.6,56.0,1,22,20402
1,2.01,2,1,2,61.6,60.0,1.00,25,20900
1,2.01,2,1,2,61.6,60.0,1,28,20709
1,2.01,2,1,2,62.3,56.0,1.00,18,22660
1,2.01,2,1,2,62.3,56.0,1,23,22452
1,2.01,2,1,2,62.8,59.0,1.01,19,20681
1,2.01,2,1,2,62.8,59.0,1,23,20491
1,2.01,2,1,2,63.6,59.0,1,29,18780
1,2.01,2,1,2,63.7,59.0,1,29,18780
1,2.01,2,1,2,64.0,58.0,1,22,19016
1,2.01,2,1,3,62.1,62.0,1.00,18,22423
1,2.01,2,1,3,62.1,62.0,1,22,22218
1,2.01,2,1,3,62.3,59.0,1.00,18,22423
1,2.01,2,1,3,62.3,59.0,1,22,22218
1,2.01,2,1,3,62.6,61.0,1.01,23,22423
1,2.01,2,1,3,62.7,61.0,1.01,18,22423
1,2.01,2,1,3,62.7,61.0,1,22,22218
1,2.01,2,1,3,62.9,58.0,1.01,18,20219
1,2.01,2,1,3,62.9,58.0,1.01,18,22144
1,2.01,2,1,3,62.9,58.0,1,22,20034
1,2.01,2,1,3,62.9,58.0,1,22,22186
1,2.01,2,1,3,63.1,63.0,1.01,18,21873
1,2.01,2,1,3,63.1,63.0,1,22,21672
1,2.01,2,1,3,63.6,56.0,1.01,18,21873
1,2.01,2,1,3,63.6,56.0,1,22,21672
1,2.01,2,1,4,60.4,56.0,1.01,19,25993
1,2.01,2,1,4,60.4,56.0,1,22,25754
1,2.01,2,1,4,63.1,59.0,1.01,20,26512
1,2.01,2,1,4,63.1,59.0,1,22,26268
1,2.01,2,1,4,63.3,60.0,1.01,18,26192
1,2.01,2,1,4,63.3,60.0,1,22,25951
1,2.01,2,1,5,62.8,59.0,1.01,18,27705
1,2.01,2,1,5,62.8,59.0,1,22,27450
1,2.01,2,1,6,62.6,55.0,1.00,19,27788
1,2.01,2,2,0,59.3,61.0,1,23,18828
1,2.01,2,2,0,60.0,61.0,1,22,19321
1,2.01,2,2,0,61.9,55.0,1,22,14407
1,2.01,2,2,0,62.1,59.0,1,26,19048
1,2.01,2,2,0,62.4,61.0,1,29,18033
1,2.01,2,2,0,63.4,57.0,1,22,19753
1,2.01,2,2,0,63.7,59.0,1,23,17071
1,2.01,2,2,1,58.7,62.0,1,28,22630
1,2.01,2,2,1,58.9,61.0,1.01,23,22079
1,2.01,2,2,1,58.9,61.0,1,23,21877
1,2.01,2,2,1,61.0,58.0,1,22,20342
1,2.01,2,2,1,61.5,55.0,1.01,20,21469
1,2.01,2,2,1,61.5,55.0,1,22,21272
1,2.01,2,2,1,62.8,58.0,1.00,24,21831
1,2.01,2,2,1,62.8,58.0,1.01,18,20530
1,2.01,2,2,1,63.2,57.0,1,23,22132
1,2.01,2,2,1,64.0,59.0,1,22,19059
1,2.01,2,2,1,64.1,55.0,1,28,19059
1,2.01,2,2,1,64.3,58.0,1.01,23,20964
1,2.01,2,2,1,64.3,58.0,1,28,20772
1,2.01,2,2,1,64.5,55.0,1,22,19316
1,2.01,2,2,2,60.9,59.0,1.02,25,23625
1,2.01,2,2,2,61.8,60.0,1.01,18,23046
1,2.01,2,2,2,61.8,60.0,1,23,22834
1,2.01,2,2,2,61.9,60.0,1.01,19,22976
1,2.01,2,2,2,62.1,57.0,1.01,20,26938
1,2.01,2,2,2,62.1,57.0,1,22,26690
1,2.01,2,2,2,62.8,60.0,1.01,18,23046
1,2.01,2,2,2,63.0,58.0,1.01,19,21596
1,2.01,2,2,2,63.0,58.0,1,22,21398
1,2.01,2,2,2,63.8,57.0,1.01,18,23625
1,2.01,2,2,2,63.8,57.0,1,22,23408
1,2.01,2,2,3,60.9,58.0,1.01,18,26656
1,2.01,2,2,3,60.9,58.0,1,22,26411
1,2.01,2,2,3,62.4,57.0,1.01,19,27897
1,2.01,2,2,3,62.4,57.0,1,22,27639
1,2.01,2,2,3,62.6,61.0,1.01,24,29270
1,2.01,2,2,3,62.6,61.0,1,29,29122
1,2.01,2,2,3,62.7,61.0,1.01,19,27558
1,2.01,2,2,3,62.7,61.0,1,22,27304
1,2.01,2,2,3,62.9,57.0,1,22,27487
1,2.01,2,2,3,63.4,55.0,1.01,23,25520
1,2.01,2,2,3,63.4,55.0,1,29,25624
1,2.01,2,2,3,63.8,57.0,1.01,24,25850
1,2.01,2,2,3,63.8,57.0,1,28,26965
1,2.01,2,2,3,64.0,58.0,1.00,18,23797
1,2.01,2,2,3,64.0,58.0,1,22,23578
1,2.01,2,2,3,64.2,57.0,1,22,23782
1,2.01,2,2,3,64.3,58.0,1,28,25274
1,2.01,2,2,3,64.5,52.0,1.01,19,26151
1,2.01,2,2,3,64.5,52.0,1,22,25910
1,2.01,2,2,4,60.0,62.0,1,29,29883
1,2.01,2,3,0,58.9,61.0,1,22,18343
1,2.01,2,3,0,59.1,62.0,1,22,18803
1,2.01,2,3,0,61.7,62.0,1,22,19786
1,2.01,2,3,0,62.0,56.0,1.01,20,21154
1,2.01,2,3,0,62.0,56.0,1,22,20960
1,2.01,2,3,0,62.1,59.0,1,23,20040
1,2.01,2,3,0,62.1,62.0,1,23,17882
1,2.01,2,3,0,62.6,61.0,1,29,19121
1,2.01,2,3,1,59.1,63.0,1.00,19,23325
1,2.01,2,3,1,59.1,63.0,1,23,23111
1,2.01,2,3,1,59.7,59.0,1.01,20,25324
1,2.01,2,3,1,59.7,59.0,1,22,25090
1,2.01,2,3,1,60.9,56.0,1.00,24,21099
1,2.01,2,3,1,60.9,56.0,1,29,20993
1,2.01,2,3,1,61.2,60.0,1.00,20,26008
1,2.01,2,3,1,61.2,60.0,1,23,25769
1,2.01,2,3,1,61.4,57.0,1.01,19,23325
1,2.01,2,3,1,61.4,57.0,1,23,23111
1,2.01,2,3,1,61.4,60.0,1,26,24490
1,2.01,2,3,1,62.1,60.0,1.01,19,27769
1,2.01,2,3,1,62.3,58.0,1.01,20,26140
1,2.01,2,3,1,62.3,58.0,1,22,25899
1,2.01,2,3,1,62.6,58.0,1.00,24,23057
1,2.01,2,3,1,62.6,59.0,1.01,24,25273
1,2.01,2,3,1,62.6,59.0,1,28,25041
1,2.01,2,3,1,62.8,59.0,1,29,18684
1,2.01,2,3,1,63.0,56.0,1,23,29888
1,2.01,2,3,1,63.0,59.0,1.00,20,23303
1,2.01,2,3,1,63.0,59.0,1,22,23089
1,2.01,2,3,1,63.2,57.0,1.01,18,23035
1,2.01,2,3,1,63.2,57.0,1,22,22823
1,2.01,2,3,1,63.3,57.0,1.01,18,24576
1,2.01,2,3,1,63.3,57.0,1,23,24350
1,2.01,2,3,1,64.3,56.0,1.01,18,20109
1,2.01,2,3,1,64.3,56.0,1,23,21312
1,2.01,2,3,1,64.3,56.0,1,29,19239
1,2.01,2,3,2,60.0,63.0,1.00,18,26695
1,2.01,2,3,2,60.0,63.0,1,22,26449
1,2.01,2,3,2,60.5,60.0,1.00,23,25332
1,2.01,2,3,2,60.5,60.0,1,29,25099
1,2.01,2,3,2,61.9,60.0,1,22,26109
1,2.01,2,3,2,62.6,59.0,1.01,19,27961
1,2.01,2,3,2,62.6,59.0,1,22,27703
1,2.01,2,3,2,62.9,59.0,1.02,19,27382
1,2.01,2,3,2,62.9,59.0,1,22,27129
1,2.01,2,3,2,63.0,58.0,1.01,19,26352
1,2.01,2,3,2,63.0,58.0,1,26,26109
1,2.01,2,3,2,63.1,54.0,1.00,20,29490
1,2.01,2,3,2,63.1,54.0,1,22,29218
1,2.01,2,3,2,63.3,58.0,1.01,19,27307
1,2.01,2,3,2,63.3,58.0,1,22,27056
1,2.01,2,3,2,63.5,55.0,1.01,18,23942
1,2.01,2,3,2,63.5,55.0,1,23,24748
1,2.01,2,3,3,60.0,64.0,1.00,19,27088
1,2.01,2,3,3,60.0,64.0,1,28,26838
1,2.01,2,3,3,60.9,62.0,1.00,23,28237
1,2.01,2,3,3,62.8,56.0,1.00,18,27498
1,2.01,2,3,3,62.8,56.0,1,23,28004
1,2.01,2,3,3,63.7,56.0,1.01,24,28111
1,2.01,2,3,3,63.7,56.0,1,28,29384
1,2.01,2,4,0,64.2,58.0,1,29,19749
1,2.01,2,4,1,60.4,61.0,1.01,19,25950
1,2.01,2,4,1,60.4,61.0,1,22,25711
1,2.01,2,4,1,61.9,58.0,1.00,18,25321
1,2.01,2,4,1,61.9,58.0,1,22,25088
1,2.01,2,4,1,62.4,57.0,1.01,19,26874
1,2.01,2,4,1,62.4,57.0,1,23,26627
1,2.01,2,4,1,62.8,58.0,1,29,22483
1,2.01,2,4,1,62.9,57.0,1.01,24,23293
1,2.01,2,4,1,64.2,55.0,1.01,23,23293
1,2.01,2,4,1,64.2,55.0,1,29,23376
1,2.01,2,4,2,60.8,63.0,1.00,19,28269
1,2.01,2,4,2,60.8,63.0,1,22,28008
1,2.01,2,4,2,60.9,62.0,1.00,23,28216
1,2.01,2,4,2,60.9,62.0,1,28,27955
1,2.01,2,4,2,63.8,55.0,1.02,19,28050
1,2.01,2,4,2,63.8,55.0,1,22,27027
1,2.01,2,4,2,64.3,55.0,1.01,18,28412
1,2.01,2,4,2,64.3,55.0,1,23,29318
1,2.01,2,5,0,62.3,61.0,1,29,19087
1,2.01,2,5,0,62.5,57.0,1.00,24,21718
1,2.01,2,5,0,63.3,53.0,1,22,17489
1,2.01,2,5,0,63.3,56.0,1.01,19,21756
1,2.01,2,5,0,63.3,56.0,1,22,21557
1,2.01,2,5,1,58.7,60.0,1,28,25951
1,2.01,2,5,1,60.0,57.0,1.01,20,28248
1,2.01,2,5,1,60.0,57.0,1,22,27988
1,2.01,2,5,1,60.1,57.0,1.01,19,26192
1,2.01,2,5,1,60.1,57.0,1,22,25951
1,2.01,2,5,1,61.9,61.0,1.01,23,22015
1,2.01,2,5,1,61.9,61.0,1,28,21914
1,2.01,2,5,1,62.5,57.0,1.01,24,29079
1,2.01,2,5,1,62.5,57.0,1,29,28931
1,2.01,2,5,1,62.6,59.0,1.01,19,24551
1,2.01,2,5,1,62.6,59.0,1.01,24,22337
1,2.01,2,5,1,62.6,59.0,1,22,24325
1,2.01,2,5,1,62.6,59.0,1,28,22132
1,2.01,2,5,1,64.1,58.0,1.01,24,23947
1,2.01,2,5,1,64.1,58.0,1,28,23727
1,2.01,2,5,1,64.7,59.0,1.00,19,24217
1,2.01,2,5,1,64.7,59.0,1,22,23994
1,2.01,2,5,2,59.5,61.0,1.00,24,27643
1,2.01,2,5,2,61.5,62.0,1.01,18,29702
1,2.01,2,5,2,61.5,62.0,1,22,29428
1,2.01,2,5,2,63.7,57.0,1.01,23,27228
1,2.01,2,5,2,63.7,57.0,1,29,26977
1,2.01,2,6,0,60.6,57.0,1.01,19,23677
1,2.01,2,6,0,60.6,57.0,1,22,23459
1,2.01,2,6,0,61.0,57.0,1.01,19,22212
1,2.01,2,6,0,61.0,57.0,1,22,21998
1,2.01,2,6,0,62.8,59.0,1.01,24,23424
1,2.01,2,6,0,62.8,59.0,1,29,23305
1,2.01,2,6,0,63.6,57.0,1,28,17428
1,2.01,2,6,1,62.0,58.0,1,22,29805
1,2.01,2,6,1,63.7,56.0,1.00,24,28577
1,2.01,2,6,1,63.7,56.0,1,28,28313
1,2.01,2,6,1,64.2,61.0,1.02,19,27788
1,2.01,2,6,1,64.2,61.0,1,22,27531
1,2.01,2,0,4,59.8,60.0,1.00,25,22207
1,2.01,2,0,4,62.2,60.0,1.01,18,20681
1,2.01,2,0,4,62.9,57.0,1.01,18,20681
1,2.01,2,0,5,63.3,60.0,1.02,25,20271
1,2.01,2,0,6,64.2,55.0,1.01,18,20681
1,2.01,3,0,0,61.2,58.0,1,28,15527
1,2.01,3,0,0,61.6,57.0,1,28,15881
1,2.01,3,0,1,60.9,62.0,1,22,15936
1,2.01,3,0,1,61.3,59.0,1,29,16776
1,2.01,3,0,1,61.4,58.0,1,22,16089
1,2.01,3,0,1,61.4,59.0,1,23,16776
1,2.01,3,0,1,61.5,60.0,1,22,17079
1,2.01,3,0,1,62.3,57.0,1,28,17502
1,2.01,3,0,1,62.3,57.0,1,28,17905
1,2.01,3,0,1,62.4,57.0,1,29,16134
1,2.01,3,0,1,62.6,57.0,1,29,14981
1,2.01,3,0,1,62.7,56.0,1,23,16127
1,2.01,3,0,1,62.9,56.0,1,22,17117
1,2.01,3,0,2,60.1,60.0,1,28,17193
1,2.01,3,0,2,60.3,58.0,1,22,17396
1,2.01,3,0,2,62.7,58.0,1,22,18206
1,2.01,3,0,3,61.8,60.0,1,22,19636
1,2.01,3,0,3,61.8,61.0,1,22,19636
1,2.01,3,0,3,61.9,59.0,1,28,18963
1,2.01,3,0,3,62.4,58.0,1,22,18920
1,2.01,3,0,3,62.7,56.0,1,28,18963
1,2.01,3,0,4,61.1,59.0,1,22,20982
1,2.01,3,0,4,62.1,58.0,1,22,21962
1,2.01,3,0,5,60.9,59.0,1,28,22132
1,2.01,3,0,5,61.8,57.0,1,22,23302
1,2.01,3,0,5,61.9,59.0,1,28,19316
1,2.01,3,0,5,62.5,56.0,1,28,19679
1,2.01,3,1,0,61.1,59.0,1,23,17115
1,2.01,3,1,0,61.4,58.0,1,22,17434
1,2.01,3,1,0,61.4,60.0,1,28,17115
1,2.01,3,1,0,61.9,58.0,1,22,17194
1,2.01,3,1,0,62.3,57.0,1,22,16702
1,2.01,3,1,0,62.4,57.0,1,22,18049
1,2.01,3,1,0,62.7,56.0,1,28,17434
1,2.01,3,1,1,59.1,61.0,1,22,18292
1,2.01,3,1,1,59.3,59.0,1,28,18963
1,2.01,3,1,1,59.3,60.0,1,22,19306
1,2.01,3,1,1,59.7,61.0,1,22,19413
1,2.01,3,1,1,60.9,57.0,1,22,19413
1,2.01,3,1,1,61.3,60.0,1.00,20,24557
1,2.01,3,1,1,61.3,60.0,1,26,19412
1,2.01,3,1,1,61.4,60.0,1,22,19187
1,2.01,3,1,1,61.9,56.0,1.01,24,20054
1,2.01,3,1,1,62.1,57.0,1.00,19,20046
1,2.01,3,1,1,62.1,57.0,1,22,19862
1,2.01,3,1,1,62.2,56.0,1.01,18,20950
1,2.01,3,1,1,62.3,55.0,1,22,17933
1,2.01,3,1,1,62.3,57.0,1,28,19187
1,2.01,3,1,1,62.6,54.0,1,28,18292
1,2.01,3,1,1,62.6,58.0,1.01,18,20271
1,2.01,3,1,1,62.6,58.0,1,22,20085
1,2.01,3,1,1,62.8,56.0,1,28,17929
1,2.01,3,1,2,59.9,61.0,1.00,19,21423
1,2.01,3,1,2,59.9,61.0,1,23,21227
1,2.01,3,1,2,60.4,57.0,1.00,18,21176
1,2.01,3,1,2,60.4,57.0,1,22,21176
1,2.01,3,1,2,60.6,59.0,1.01,18,21918
1,2.01,3,1,2,60.6,59.0,1,22,21717
1,2.01,3,1,2,61.1,62.0,1.00,18,21671
1,2.01,3,1,2,61.9,56.0,1.00,23,21176
1,2.01,3,1,2,61.9,56.0,1,28,20982
1,2.01,3,1,2,61.9,57.0,1.00,19,21400
1,2.01,3,1,2,61.9,57.0,1,22,21204
1,2.01,3,1,2,61.9,58.0,1,22,22231
1,2.01,3,1,2,62.3,59.0,1,23,19688
1,2.01,3,1,2,62.4,56.0,1,28,19688
1,2.01,3,1,2,62.4,59.0,1.01,23,22413
1,2.01,3,1,2,62.5,57.0,1.00,20,23839
1,2.01,3,1,2,62.5,57.0,1,22,23620
1,2.01,3,1,2,62.6,57.0,1.01,20,23839
1,2.01,3,1,2,62.6,57.0,1,22,23839
1,2.01,3,1,3,61.0,60.0,1.00,19,21873
1,2.01,3,1,3,61.0,60.0,1,22,21672
1,2.01,3,1,3,61.3,58.0,1,23,24393
1,2.01,3,1,3,61.5,60.0,1.00,18,24619
1,2.01,3,1,3,61.5,60.0,1,22,24393
1,2.01,3,1,3,61.8,59.0,1.01,23,23797
1,2.01,3,1,3,61.8,59.0,1,28,23578
1,2.01,3,1,3,62.2,57.0,1.00,23,23797
1,2.01,3,1,3,62.2,57.0,1,28,23578
1,2.01,3,1,4,61.5,58.0,1,22,26189
1,2.01,3,1,4,61.6,59.0,1.01,24,27790
1,2.01,3,1,4,61.7,56.0,1.01,23,28109
1,2.01,3,1,4,61.7,56.0,1,28,27850
1,2.01,3,1,5,60.1,58.0,1.01,19,28457
1,2.01,3,1,5,60.1,58.0,1,22,28194
1,2.01,3,1,5,61.4,59.0,1.01,24,27375
1,2.01,3,1,5,61.4,59.0,1,29,27123
1,2.01,3,1,5,61.5,58.0,1,28,28166
1,2.01,3,1,5,62.8,58.0,1.01,18,25391
1,2.01,3,1,5,62.8,58.0,1,22,25157
1,2.01,3,2,0,59.3,60.0,1.01,19,20136
1,2.01,3,2,0,59.3,60.0,1,23,19951
1,2.01,3,2,0,59.3,61.0,1,28,20863
1,2.01,3,2,0,61.1,59.0,1,28,18828
1,2.01,3,2,0,62.0,57.0,1,22,18559
1,2.01,3,2,0,62.1,57.0,1,23,19579
1,2.01,3,2,0,62.6,56.0,1.00,20,21370
1,2.01,3,2,0,62.6,56.0,1,22,21174
1,2.01,3,2,1,60.2,61.0,1.00,19,22184
1,2.01,3,2,1,60.7,57.0,1.00,18,23193
1,2.01,3,2,1,60.7,57.0,1,22,22980
1,2.01,3,2,1,60.7,58.0,1,22,21698
1,2.01,3,2,1,61.1,59.0,1.01,24,23379
1,2.01,3,2,1,61.1,59.0,1,29,23260
1,2.01,3,2,1,61.3,58.0,1.01,23,21563
1,2.01,3,2,1,61.3,58.0,1,22,21563
1,2.01,3,2,1,61.3,58.0,1,28,21305
1,2.01,3,2,1,61.4,56.0,1.00,19,21899
1,2.01,3,2,1,61.5,59.0,1.00,18,23368
1,2.01,3,2,1,61.5,59.0,1.00,20,26192
1,2.01,3,2,1,61.5,59.0,1.01,19,21771
1,2.01,3,2,1,61.5,59.0,1,22,21572
